20170405,153.245313003
20170406,164.882718812
20170407,175.336304217
20170408,182.330579471
20170409,185.984430053
20170410,187.506859127
20170411,188.018500349
20170412,188.158078234
20170413,188.1891061
20170414,188.194739661
20170415,188.195576274
20170416,188.19567798
20170417,188.195688106
20170418,188.195688932
20170419,188.195688987
20170420,188.19568899
